date,hour,economic_dr_bid_count,peak_dr_bid_count,dust_dr_bid_count,economic_dr_award_count,peak_dr_award_count,dust_dr_award_count
2020-06-18,4,9,0,0,0,0,0
2020-06-18,5,9,0,0,0,0,0
2020-06-18,6,9,0,0,0,0,0
2020-06-18,7,10,0,0,0,0,0
2020-06-18,8,9,0,0,0,0,0
2020-06-18,9,8,0,0,0,0,0
2020-06-18,10,11,0,0,0,0,0
2020-06-18,11,11,0,0,3,0,0
2020-06-18,12,11,0,0,11,0,0
2020-06-18,13,9,0,0,0,0,0
2020-06-18,14,13,0,0,0,0,0
2020-06-18,15,11,0,0,0,0,0
2020-06-18,16,12,0,0,0,0,0
2020-06-18,17,12,0,0,7,0,0
2020-06-18,18,13,0,0,0,0,0
2020-06-18,19,11,0,0,0,0,0
2020-06-18,20,10,0,0,0,0,0
2020-06-18,21,10,0,0,0,0,0
2020-06-18,22,11,0,0,0,0,0
2020-06-18,23,10,0,0,0,0,0
2020-06-18,24,9,0,0,0,0,0
2020-06-19,1,7,0,0,0,0,0
2020-06-19,2,6,0,0,0,0,0
2020-06-19,3,7,0,0,0,0,0
2020-06-19,4,7,0,0,0,0,0
2020-06-19,5,6,0,0,0,0,0
2020-06-19,6,8,0,0,0,0,0
2020-06-19,7,8,0,0,0,0,0
2020-06-19,8,11,0,0,0,0,0
2020-06-19,9,13,0,0,0,0,0
2020-06-19,10,16,0,0,0,0,0
2020-06-19,11,18,0,0,10,0,0
2020-06-19,12,17,0,0,14,0,0
2020-06-19,13,12,0,0,0,0,0
2020-06-19,14,16,0,0,0,0,0
2020-06-19,15,16,0,0,0,0,0
2020-06-19,16,16,0,0,0,0,0
2020-06-19,17,16,0,0,14,0,0
2020-06-19,18,13,0,0,0,0,0
2020-06-19,19,12,0,0,0,0,0
2020-06-19,20,11,0,0,0,0,0
2020-06-19,21,8,0,0,0,0,0
2020-06-19,22,10,0,0,0,0,0
2020-06-19,23,9,0,0,0,0,0
2020-06-19,24,10,0,0,0,0,0
2020-06-20,1,0,0,0,0,0,0
2020-06-20,2,0,0,0,0,0,0
2020-06-20,3,0,0,0,0,0,0
2020-06-20,4,0,0,0,0,0,0
2020-06-20,5,0,0,0,0,0,0
2020-06-20,6,0,0,0,0,0,0
2020-06-20,7,0,0,0,0,0,0
2020-06-20,8,0,0,0,0,0,0
2020-06-20,9,0,0,0,0,0,0
2020-06-20,10,0,0,0,0,0,0
2020-06-20,11,0,0,0,0,0,0
2020-06-20,12,0,0,0,0,0,0
2020-06-20,13,0,0,0,0,0,0
2020-06-20,14,0,0,0,0,0,0
2020-06-20,15,0,0,0,0,0,0
2020-06-20,16,0,0,0,0,0,0
2020-06-20,17,0,0,0,0,0,0
2020-06-20,18,0,0,0,0,0,0
2020-06-20,19,0,0,0,0,0,0
2020-06-20,20,0,0,0,0,0,0
2020-06-20,21,0,0,0,0,0,0
2020-06-20,22,0,0,0,0,0,0
2020-06-20,23,0,0,0,0,0,0
2020-06-20,24,0,0,0,0,0,0
2020-06-21,1,0,0,0,0,0,0
2020-06-21,2,0,0,0,0,0,0
2020-06-21,3,0,0,0,0,0,0
2020-06-21,4,0,0,0,0,0,0
2020-06-21,5,0,0,0,0,0,0
2020-06-21,6,0,0,0,0,0,0
2020-06-21,7,0,0,0,0,0,0
2020-06-21,8,0,0,0,0,0,0
2020-06-21,9,0,0,0,0,0,0
2020-06-21,10,0,0,0,0,0,0
2020-06-21,11,0,0,0,0,0,0
2020-06-21,12,0,0,0,0,0,0
2020-06-21,13,0,0,0,0,0,0
2020-06-21,14,0,0,0,0,0,0
2020-06-21,15,0,0,0,0,0,0
2020-06-21,16,0,0,0,0,0,0
2020-06-21,17,0,0,0,0,0,0
2020-06-21,18,0,0,0,0,0,0
2020-06-21,19,0,0,0,0,0,0
2020-06-21,20,0,0,0,0,0,0
2020-06-21,21,0,0,0,0,0,0
2020-06-21,22,0,0,0,0,0,0
2020-06-21,23,0,0,0,0,0,0
2020-06-21,24,0,0,0,0,0,0
2020-06-22,1,7,0,0,0,0,0
2020-06-22,2,7,0,0,0,0,0
2020-06-22,3,6,0,0,0,0,0
2020-06-22,4,5,0,0,0,0,0
2020-06-22,5,6,0,0,0,0,0
2020-06-22,6,6,0,0,0,0,0
2020-06-22,7,6,0,0,0,0,0
2020-06-22,8,8,0,0,0,0,0
2020-06-22,9,10,0,0,0,0,0
2020-06-22,10,15,0,0,0,0,0
2020-06-22,11,15,0,0,4,0,0
2020-06-22,12,15,0,0,2,0,0
2020-06-22,13,9,0,0,0,0,0
2020-06-22,14,15,0,0,0,0,0
2020-06-22,15,15,0,0,0,0,0
2020-06-22,16,15,0,0,0,0,0
2020-06-22,17,14,0,0,11,0,0
2020-06-22,18,12,0,0,0,0,0
2020-06-22,19,10,0,0,0,0,0
2020-06-22,20,11,0,0,0,0,0
2020-06-22,21,10,0,0,0,0,0
2020-06-22,22,10,0,0,0,0,0
2020-06-22,23,9,0,0,0,0,0
2020-06-22,24,6,0,0,0,0,0
2020-06-23,1,7,0,0,0,0,0
2020-06-23,2,7,0,0,0,0,0
2020-06-23,3,7,0,0,0,0,0
2020-06-23,4,6,0,0,0,0,0
2020-06-23,5,5,0,0,0,0,0
2020-06-23,6,6,0,0,0,0,0
2020-06-23,7,7,0,0,0,0,0
2020-06-23,8,8,0,0,0,0,0
2020-06-23,9,9,0,0,0,0,0
2020-06-23,10,11,0,0,0,0,0
2020-06-23,11,13,0,0,1,0,0
2020-06-23,12,12,0,0,0,0,0
2020-06-23,13,6,0,0,0,0,0
2020-06-23,14,12,0,0,0,0,0
2020-06-23,15,12,0,0,0,0,0
2020-06-23,16,10,0,0,0,0,0
2020-06-23,17,11,0,0,7,0,0
2020-06-23,18,10,0,0,0,0,0
2020-06-23,19,9,0,0,0,0,0
2020-06-23,20,9,0,0,0,0,0
2020-06-23,21,9,0,0,0,0,0
2020-06-23,22,9,0,0,0,0,0
2020-06-23,23,9,0,0,0,0,0
2020-06-23,24,8,0,0,0,0,0
2020-06-24,1,9,0,0,0,0,0
2020-06-24,2,8,0,0,0,0,0
2020-06-24,3,8,0,0,0,0,0
2020-06-24,4,7,0,0,0,0,0
2020-06-24,5,7,0,0,0,0,0
2020-06-24,6,8,0,0,0,0,0
2020-06-24,7,8,0,0,0,0,0
2020-06-24,8,8,0,0,0,0,0
2020-06-24,9,9,0,0,0,0,0
2020-06-24,10,10,0,0,0,0,0
2020-06-24,11,10,0,0,0,0,0
2020-06-24,12,10,0,0,0,0,0
2020-06-24,13,8,0,0,0,0,0
2020-06-24,14,12,0,0,0,0,0
2020-06-24,15,12,0,0,0,0,0
2020-06-24,16,13,0,0,0,0,0
2020-06-24,17,12,0,0,9,0,0
2020-06-24,18,14,0,0,0,0,0
2020-06-24,19,12,0,0,0,0,0
2020-06-24,20,11,0,0,0,0,0
2020-06-24,21,10,0,0,0,0,0
2020-06-24,22,10,0,0,0,0,0
2020-06-24,23,9,0,0,0,0,0
2020-06-24,24,6,0,0,0,0,0
2020-06-25,1,7,0,0,0,0,0
2020-06-25,2,6,0,0,0,0,0
2020-06-25,3,7,0,0,0,0,0
2020-06-25,4,5,0,0,0,0,0
2020-06-25,5,6,0,0,0,0,0
2020-06-25,6,7,0,0,0,0,0
2020-06-25,7,8,0,0,0,0,0
2020-06-25,8,11,0,0,0,0,0
2020-06-25,9,14,0,0,0,0,0
2020-06-25,10,16,0,0,0,0,0
2020-06-25,11,17,0,0,0,0,0
2020-06-25,12,15,0,0,1,0,0
2020-06-25,13,11,0,0,0,0,0
2020-06-25,14,15,0,0,0,0,0
2020-06-25,15,16,0,0,0,0,0
2020-06-25,16,14,0,0,0,0,0
2020-06-25,17,15,0,0,10,0,0
2020-06-25,18,15,0,0,0,0,0
2020-06-25,19,12,0,0,0,0,0
2020-06-25,20,12,0,0,0,0,0
2020-06-25,21,10,0,0,0,0,0
2020-06-25,22,10,0,0,0,0,0
2020-06-25,23,10,0,0,0,0,0
2020-06-25,24,9,0,0,0,0,0
2020-06-26,1,8,0,0,0,0,0
2020-06-26,2,9,0,0,0,0,0
2020-06-26,3,9,0,0,0,0,0
2020-06-26,4,9,0,0,0,0,0
2020-06-26,5,10,0,0,0,0,0
2020-06-26,6,11,0,0,0,0,0
2020-06-26,7,10,0,0,0,0,0
2020-06-26,8,11,0,0,0,0,0
2020-06-26,9,13,0,0,0,0,0
2020-06-26,10,14,0,0,0,0,0
2020-06-26,11,15,0,0,1,0,0
2020-06-26,12,15,0,0,0,0,0
2020-06-26,13,12,0,0,0,0,0
2020-06-26,14,16,0,0,0,0,0
2020-06-26,15,18,0,0,0,0,0
2020-06-26,16,17,0,0,0,0,0
2020-06-26,17,19,0,0,5,0,0
2020-06-26,18,16,0,0,0,0,0
2020-06-26,19,13,0,0,0,0,0
2020-06-26,20,15,0,0,0,0,0
2020-06-26,21,12,0,0,0,0,0
2020-06-26,22,13,0,0,0,0,0
2020-06-26,23,12,0,0,0,0,0
2020-06-26,24,11,0,0,0,0,0
2020-06-27,1,0,0,0,0,0,0
2020-06-27,2,0,0,0,0,0,0
2020-06-27,3,0,0,0,0,0,0
2020-06-27,4,0,0,0,0,0,0
2020-06-27,5,0,0,0,0,0,0
2020-06-27,6,0,0,0,0,0,0
2020-06-27,7,0,0,0,0,0,0
2020-06-27,8,0,0,0,0,0,0
2020-06-27,9,0,0,0,0,0,0
2020-06-27,10,0,0,0,0,0,0
2020-06-27,11,0,0,0,0,0,0
2020-06-27,12,0,0,0,0,0,0
2020-06-27,13,0,0,0,0,0,0
2020-06-27,14,0,0,0,0,0,0
2020-06-27,15,0,0,0,0,0,0
2020-06-27,16,0,0,0,0,0,0
2020-06-27,17,0,0,0,0,0,0
2020-06-27,18,0,0,0,0,0,0
2020-06-27,19,0,0,0,0,0,0
2020-06-27,20,0,0,0,0,0,0
2020-06-27,21,0,0,0,0,0,0
2020-06-27,22,0,0,0,0,0,0
2020-06-27,23,0,0,0,0,0,0
2020-06-27,24,0,0,0,0,0,0
2020-06-28,1,0,0,0,0,0,0
2020-06-28,2,0,0,0,0,0,0
2020-06-28,3,0,0,0,0,0,0
2020-06-28,4,0,0,0,0,0,0
2020-06-28,5,0,0,0,0,0,0
2020-06-28,6,0,0,0,0,0,0
2020-06-28,7,0,0,0,0,0,0
2020-06-28,8,0,0,0,0,0,0
2020-06-28,9,0,0,0,0,0,0
2020-06-28,10,0,0,0,0,0,0
2020-06-28,11,0,0,0,0,0,0
2020-06-28,12,0,0,0,0,0,0
2020-06-28,13,0,0,0,0,0,0
2020-06-28,14,0,0,0,0,0,0
2020-06-28,15,0,0,0,0,0,0
2020-06-28,16,0,0,0,0,0,0
2020-06-28,17,0,0,0,0,0,0
2020-06-28,18,0,0,0,0,0,0
2020-06-28,19,0,0,0,0,0,0
2020-06-28,20,0,0,0,0,0,0
2020-06-28,21,0,0,0,0,0,0
2020-06-28,22,0,0,0,0,0,0
2020-06-28,23,0,0,0,0,0,0
2020-06-28,24,0,0,0,0,0,0
2020-06-29,1,8,0,0,0,0,0
2020-06-29,2,8,0,0,0,0,0
2020-06-29,3,6,0,0,0,0,0
2020-06-29,4,4,0,0,0,0,0
2020-06-29,5,6,0,0,0,0,0
2020-06-29,6,6,0,0,0,0,0
2020-06-29,7,8,0,0,0,0,0
2020-06-29,8,11,0,0,0,0,0
2020-06-29,9,13,0,0,0,0,0
2020-06-29,10,16,0,0,0,0,0
2020-06-29,11,15,0,0,0,0,0
2020-06-29,12,14,0,0,5,0,0
2020-06-29,13,7,0,0,0,0,0
2020-06-29,14,15,0,0,0,0,0
2020-06-29,15,15,0,0,0,0,0
2020-06-29,16,14,0,0,0,0,0
2020-06-29,17,17,0,0,17,0,0
2020-06-29,18,16,0,0,0,0,0
2020-06-29,19,14,0,0,0,0,0
2020-06-29,20,15,0,0,0,0,0
2020-06-29,21,13,0,0,0,0,0
2020-06-29,22,14,0,0,0,0,0
2020-06-29,23,13,0,0,0,0,0
2020-06-29,24,12,0,0,0,0,0
2020-06-30,1,10,0,0,0,0,0
2020-06-30,2,10,0,0,0,0,0
2020-06-30,3,10,0,0,0,0,0
2020-06-30,4,9,0,0,0,0,0
2020-06-30,5,10,0,0,0,0,0
2020-06-30,6,9,0,0,0,0,0
2020-06-30,7,11,0,0,0,0,0
2020-06-30,8,14,0,0,0,0,0
2020-06-30,9,13,0,0,0,0,0
2020-06-30,10,14,0,0,1,0,0
2020-06-30,11,14,0,0,3,0,0
2020-06-30,12,14,0,0,0,0,0
2020-06-30,13,11,0,0,0,0,0
2020-06-30,14,15,0,0,0,0,0
2020-06-30,15,15,0,0,0,0,0
2020-06-30,16,16,0,0,0,0,0
2020-06-30,17,16,0,0,4,0,0
2020-06-30,18,16,0,0,1,0,0
2020-06-30,19,13,0,0,0,0,0
2020-06-30,20,13,0,0,0,0,0
2020-06-30,21,13,0,0,0,0,0
2020-06-30,22,12,0,0,0,0,0
2020-06-30,23,12,0,0,0,0,0
2020-06-30,24,10,0,0,0,0,0
2020-07-01,1,8,0,0,0,0,0
2020-07-01,2,8,0,0,0,0,0
2020-07-01,3,8,0,0,0,0,0
2020-07-01,4,7,0,0,0,0,0
2020-07-01,5,8,0,0,0,0,0
2020-07-01,6,8,0,0,0,0,0
2020-07-01,7,9,0,0,0,0,0
2020-07-01,8,9,0,0,0,0,0
2020-07-01,9,10,0,0,0,0,0
2020-07-01,10,15,0,0,2,0,0
2020-07-01,11,16,0,0,14,0,0
2020-07-01,12,15,0,0,13,0,0
2020-07-01,13,10,0,0,0,0,0
2020-07-01,14,15,0,0,0,0,0
2020-07-01,15,14,0,0,14,0,0
2020-07-01,16,15,0,0,6,0,0
2020-07-01,17,16,0,0,16,0,0
2020-07-01,18,15,0,0,8,0,0
2020-07-01,19,13,0,0,4,0,0
2020-07-01,20,12,0,0,0,0,0
2020-07-01,21,12,0,0,0,0,0
2020-07-01,22,11,0,0,4,0,0
2020-07-01,23,11,0,0,0,0,0
2020-07-01,24,10,0,0,0,0,0
2020-07-02,1,9,0,0,0,0,0
2020-07-02,2,9,0,0,0,0,0
2020-07-02,3,9,0,0,0,0,0
2020-07-02,4,8,0,0,0,0,0
2020-07-02,5,9,0,0,0,0,0
2020-07-02,6,9,0,0,0,0,0
2020-07-02,7,8,0,0,0,0,0
2020-07-02,8,10,0,0,0,0,0
2020-07-02,9,11,0,0,0,0,0
2020-07-02,10,14,0,0,0,0,0
2020-07-02,11,14,0,0,1,0,0
2020-07-02,12,14,0,0,2,0,0
2020-07-02,13,11,0,0,0,0,0
2020-07-02,14,15,0,0,0,0,0
2020-07-02,15,16,0,0,1,0,0
2020-07-02,16,17,0,0,3,0,0
2020-07-02,17,16,0,0,16,0,0
2020-07-02,18,14,0,0,3,0,0
2020-07-02,19,10,0,0,0,0,0
2020-07-02,20,11,0,0,0,0,0
2020-07-02,21,10,0,0,0,0,0
2020-07-02,22,12,0,0,3,0,0
2020-07-02,23,11,0,0,0,0,0
2020-07-02,24,10,0,0,0,0,0
2020-07-03,1,6,0,0,0,0,0
2020-07-03,2,7,0,0,0,0,0
2020-07-03,3,7,0,0,0,0,0
2020-07-03,4,6,0,0,0,0,0
2020-07-03,5,7,0,0,0,0,0
2020-07-03,6,7,0,0,0,0,0
2020-07-03,7,7,0,0,0,0,0
2020-07-03,8,9,0,0,0,0,0
2020-07-03,9,10,0,0,0,0,0
2020-07-03,10,11,0,0,0,0,0
2020-07-03,11,11,0,0,8,0,0
2020-07-03,12,12,0,0,0,0,0
2020-07-03,13,9,0,0,0,0,0
2020-07-03,14,13,0,0,0,0,0
2020-07-03,15,11,0,0,0,0,0
2020-07-03,16,11,0,0,0,0,0
2020-07-03,17,12,0,0,12,0,0
2020-07-03,18,12,0,0,0,0,0
2020-07-03,19,9,0,0,0,0,0
2020-07-03,20,9,0,0,0,0,0
2020-07-03,21,8,0,0,0,0,0
2020-07-03,22,11,0,0,0,0,0
2020-07-03,23,11,0,0,0,0,0
2020-07-03,24,11,0,0,0,0,0
2020-07-04,1,0,0,0,0,0,0
2020-07-04,2,0,0,0,0,0,0
2020-07-04,3,0,0,0,0,0,0
2020-07-04,4,0,0,0,0,0,0
2020-07-04,5,0,0,0,0,0,0
2020-07-04,6,0,0,0,0,0,0
2020-07-04,7,0,0,0,0,0,0
2020-07-04,8,0,0,0,0,0,0
2020-07-04,9,0,0,0,0,0,0
2020-07-04,10,0,0,0,0,0,0
2020-07-04,11,0,0,0,0,0,0
2020-07-04,12,0,0,0,0,0,0
2020-07-04,13,0,0,0,0,0,0
2020-07-04,14,0,0,0,0,0,0
2020-07-04,15,0,0,0,0,0,0
2020-07-04,16,0,0,0,0,0,0
2020-07-04,17,0,0,0,0,0,0
2020-07-04,18,0,0,0,0,0,0
2020-07-04,19,0,0,0,0,0,0
2020-07-04,20,0,0,0,0,0,0
2020-07-04,21,0,0,0,0,0,0
2020-07-04,22,0,0,0,0,0,0
2020-07-04,23,0,0,0,0,0,0
2020-07-04,24,0,0,0,0,0,0
2020-07-05,1,0,0,0,0,0,0
2020-07-05,2,0,0,0,0,0,0
2020-07-05,3,0,0,0,0,0,0
2020-07-05,4,0,0,0,0,0,0
2020-07-05,5,0,0,0,0,0,0
2020-07-05,6,0,0,0,0,0,0
2020-07-05,7,0,0,0,0,0,0
2020-07-05,8,0,0,0,0,0,0
2020-07-05,9,0,0,0,0,0,0
2020-07-05,10,0,0,0,0,0,0
2020-07-05,11,0,0,0,0,0,0
2020-07-05,12,0,0,0,0,0,0
2020-07-05,13,0,0,0,0,0,0
2020-07-05,14,0,0,0,0,0,0
2020-07-05,15,0,0,0,0,0,0
2020-07-05,16,0,0,0,0,0,0
2020-07-05,17,0,0,0,0,0,0
2020-07-05,18,0,0,0,0,0,0
2020-07-05,19,0,0,0,0,0,0
2020-07-05,20,0,0,0,0,0,0
2020-07-05,21,0,0,0,0,0,0
2020-07-05,22,0,0,0,0,0,0
2020-07-05,23,0,0,0,0,0,0
2020-07-05,24,0,0,0,0,0,0
2020-07-06,1,7,0,0,0,0,0
2020-07-06,2,7,0,0,0,0,0
2020-07-06,3,7,0,0,0,0,0
2020-07-06,4,6,0,0,0,0,0
2020-07-06,5,7,0,0,0,0,0
2020-07-06,6,6,0,0,0,0,0
2020-07-06,7,6,4,0,0,0,0
2020-07-06,8,9,6,0,0,0,0
2020-07-06,9,11,8,0,0,0,0
2020-07-06,10,12,7,0,0,0,0
2020-07-06,11,13,8,0,0,0,0
2020-07-06,12,13,3,0,9,0,0
2020-07-06,13,9,0,0,0,0,0
2020-07-06,14,11,7,0,0,0,0
2020-07-06,15,10,7,0,0,0,0
2020-07-06,16,11,7,0,0,0,0
2020-07-06,17,13,1,0,7,0,0
2020-07-06,18,10,6,0,0,0,0
2020-07-06,19,8,6,0,0,0,0
2020-07-06,20,7,5,0,0,0,0
2020-07-06,21,9,5,0,0,0,0
2020-07-06,22,9,0,0,0,0,0
2020-07-06,23,10,0,0,0,0,0
2020-07-06,24,9,0,0,0,0,0
2020-07-07,1,9,0,0,0,0,0
2020-07-07,2,9,0,0,0,0,0
2020-07-07,3,9,0,0,0,0,0
2020-07-07,4,10,0,0,0,0,0
2020-07-07,5,10,0,0,0,0,0
2020-07-07,6,10,0,0,0,0,0
2020-07-07,7,10,6,0,0,0,0
2020-07-07,8,10,6,0,0,0,0
2020-07-07,9,12,7,0,1,0,0
2020-07-07,10,10,7,0,1,0,0
2020-07-07,11,13,4,0,6,0,0
2020-07-07,12,14,5,0,3,0,0
2020-07-07,13,9,0,0,0,0,0
2020-07-07,14,12,7,0,0,0,0
2020-07-07,15,11,6,0,1,0,0
2020-07-07,16,11,6,0,1,0,0
2020-07-07,17,10,0,0,10,0,0
2020-07-07,18,9,4,0,1,0,0
2020-07-07,19,9,5,0,0,0,0
2020-07-07,20,9,5,0,0,0,0
2020-07-07,21,9,4,0,2,0,0
2020-07-07,22,9,0,0,0,0,0
2020-07-07,23,9,0,0,0,0,0
2020-07-07,24,8,0,0,0,0,0
2020-07-08,1,6,0,0,0,0,0
2020-07-08,2,6,0,0,0,0,0
2020-07-08,3,6,0,0,0,0,0
2020-07-08,4,6,0,0,0,0,0
2020-07-08,5,6,0,0,0,0,0
2020-07-08,6,6,0,0,0,0,0
2020-07-08,7,5,3,0,0,0,0
2020-07-08,8,5,3,0,0,0,0
2020-07-08,9,5,3,0,0,0,0
2020-07-08,10,9,5,0,0,0,0
2020-07-08,11,11,6,0,0,0,0
2020-07-08,12,12,6,0,0,0,0
2020-07-08,13,8,0,0,0,0,0
2020-07-08,14,11,6,0,0,0,0
2020-07-08,15,11,6,0,0,0,0
2020-07-08,16,9,4,0,0,0,0
2020-07-08,17,10,1,0,9,0,0
2020-07-08,18,10,4,0,0,0,0
2020-07-08,19,9,3,0,0,0,0
2020-07-08,20,9,4,0,0,0,0
2020-07-08,21,7,3,0,0,0,0
2020-07-08,22,7,0,0,0,0,0
2020-07-08,23,8,0,0,0,0,0
2020-07-08,24,5,0,0,0,0,0
2020-07-09,1,5,0,0,0,0,0
2020-07-09,2,5,0,0,0,0,0
2020-07-09,3,5,0,0,0,0,0
2020-07-09,4,5,0,0,0,0,0
2020-07-09,5,4,0,0,0,0,0
2020-07-09,6,4,0,0,0,0,0
2020-07-09,7,4,1,0,0,0,0
2020-07-09,8,5,1,0,0,0,0
2020-07-09,9,5,2,0,0,0,0
2020-07-09,10,8,3,0,0,0,0
2020-07-09,11,8,0,0,8,0,0
2020-07-09,12,7,0,0,7,0,0
2020-07-09,13,5,0,0,0,0,0
2020-07-09,14,8,3,0,0,0,0
2020-07-09,15,8,3,0,0,0,0
2020-07-09,16,8,3,0,0,0,0
2020-07-09,17,10,0,0,10,0,0
2020-07-09,18,9,3,0,0,0,0
2020-07-09,19,10,3,0,0,0,0
2020-07-09,20,8,3,0,0,0,0
2020-07-09,21,9,3,0,0,0,0
2020-07-09,22,8,0,0,0,0,0
2020-07-09,23,8,0,0,0,0,0
2020-07-09,24,7,0,0,0,0,0
2020-07-10,1,9,0,0,0,0,0
2020-07-10,2,9,0,0,0,0,0
2020-07-10,3,9,0,0,0,0,0
2020-07-10,4,8,0,0,0,0,0
2020-07-10,5,9,0,0,0,0,0
2020-07-10,6,9,0,0,0,0,0
2020-07-10,7,10,0,0,0,0,0
2020-07-10,8,11,0,0,0,0,0
2020-07-10,9,13,0,0,0,0,0
2020-07-10,10,14,0,0,0,0,0
2020-07-10,11,15,0,0,15,0,0
2020-07-10,12,15,0,0,0,0,0
2020-07-10,13,9,0,0,0,0,0
2020-07-10,14,17,0,0,0,0,0
2020-07-10,15,17,0,0,0,0,0
2020-07-10,16,18,0,0,0,0,0
2020-07-10,17,17,0,0,17,0,0
2020-07-10,18,12,0,0,0,0,0
2020-07-10,19,10,0,0,0,0,0
2020-07-10,20,10,0,0,0,0,0
2020-07-10,21,10,0,0,0,0,0
2020-07-10,22,11,0,0,0,0,0
2020-07-10,23,12,0,0,0,0,0
2020-07-10,24,11,0,0,0,0,0
2020-07-11,1,0,0,0,0,0,0
2020-07-11,2,0,0,0,0,0,0
2020-07-11,3,0,0,0,0,0,0
2020-07-11,4,0,0,0,0,0,0
2020-07-11,5,0,0,0,0,0,0
2020-07-11,6,0,0,0,0,0,0
2020-07-11,7,0,0,0,0,0,0
2020-07-11,8,0,0,0,0,0,0
2020-07-11,9,0,0,0,0,0,0
2020-07-11,10,0,0,0,0,0,0
2020-07-11,11,0,0,0,0,0,0
2020-07-11,12,0,0,0,0,0,0
2020-07-11,13,0,0,0,0,0,0
2020-07-11,14,0,0,0,0,0,0
2020-07-11,15,0,0,0,0,0,0
2020-07-11,16,0,0,0,0,0,0
2020-07-11,17,0,0,0,0,0,0
2020-07-11,18,0,0,0,0,0,0
2020-07-11,19,0,0,0,0,0,0
2020-07-11,20,0,0,0,0,0,0
2020-07-11,21,0,0,0,0,0,0
2020-07-11,22,0,0,0,0,0,0
2020-07-11,23,0,0,0,0,0,0
2020-07-11,24,0,0,0,0,0,0
2020-07-12,1,0,0,0,0,0,0
2020-07-12,2,0,0,0,0,0,0
2020-07-12,3,0,0,0,0,0,0
2020-07-12,4,0,0,0,0,0,0
2020-07-12,5,0,0,0,0,0,0
2020-07-12,6,0,0,0,0,0,0
2020-07-12,7,0,0,0,0,0,0
2020-07-12,8,0,0,0,0,0,0
2020-07-12,9,0,0,0,0,0,0
2020-07-12,10,0,0,0,0,0,0
2020-07-12,11,0,0,0,0,0,0
2020-07-12,12,0,0,0,0,0,0
2020-07-12,13,0,0,0,0,0,0
2020-07-12,14,0,0,0,0,0,0
2020-07-12,15,0,0,0,0,0,0
2020-07-12,16,0,0,0,0,0,0
2020-07-12,17,0,0,0,0,0,0
2020-07-12,18,0,0,0,0,0,0
2020-07-12,19,0,0,0,0,0,0
2020-07-12,20,0,0,0,0,0,0
2020-07-12,21,0,0,0,0,0,0
2020-07-12,22,0,0,0,0,0,0
2020-07-12,23,0,0,0,0,0,0
2020-07-12,24,0,0,0,0,0,0
2020-07-13,1,6,0,0,0,0,0
2020-07-13,2,6,0,0,0,0,0
2020-07-13,3,6,0,0,0,0,0
2020-07-13,4,4,0,0,0,0,0
2020-07-13,5,6,0,0,0,0,0
2020-07-13,6,5,0,0,0,0,0
2020-07-13,7,5,0,0,0,0,0
2020-07-13,8,5,0,0,0,0,0
2020-07-13,9,9,0,0,0,0,0
2020-07-13,10,12,0,0,0,0,0
2020-07-13,11,18,0,0,14,0,0
2020-07-13,12,17,0,0,12,0,0
2020-07-13,13,11,0,0,0,0,0
2020-07-13,14,16,0,0,0,0,0
2020-07-13,15,17,0,0,0,0,0
2020-07-13,16,18,0,0,0,0,0
2020-07-13,17,18,0,0,11,0,0
2020-07-13,18,14,0,0,0,0,0
2020-07-13,19,10,0,0,0,0,0
2020-07-13,20,8,0,0,0,0,0
2020-07-13,21,9,0,0,0,0,0
2020-07-13,22,10,0,0,0,0,0
2020-07-13,23,6,0,0,0,0,0
2020-07-13,24,8,0,0,0,0,0
2020-07-14,1,6,0,0,0,0,0
2020-07-14,2,6,0,0,0,0,0
2020-07-14,3,6,0,0,0,0,0
2020-07-14,4,6,0,0,0,0,0
2020-07-14,5,6,0,0,0,0,0
2020-07-14,6,6,0,0,0,0,0
2020-07-14,7,7,1,0,0,0,0
2020-07-14,8,9,1,0,0,0,0
2020-07-14,9,9,1,0,0,0,0
2020-07-14,10,12,3,0,0,0,0
2020-07-14,11,13,4,0,2,0,0
2020-07-14,12,12,2,0,2,0,0
2020-07-14,13,5,0,0,0,0,0
2020-07-14,14,12,4,0,0,0,0
2020-07-14,15,12,4,0,0,0,0
2020-07-14,16,13,5,0,0,0,0
2020-07-14,17,14,3,0,7,0,0
2020-07-14,18,12,3,0,0,0,0
2020-07-14,19,7,0,0,0,0,0
2020-07-14,20,7,1,0,0,0,0
2020-07-14,21,8,3,0,0,0,0
2020-07-14,22,8,0,0,0,0,0
2020-07-14,23,7,0,0,0,0,0
2020-07-14,24,6,0,0,0,0,0
2020-07-15,1,2,0,0,0,0,0
2020-07-15,2,2,0,0,0,0,0
2020-07-15,3,2,0,0,0,0,0
2020-07-15,4,2,0,0,0,0,0
2020-07-15,5,2,0,0,0,0,0
2020-07-15,6,2,0,0,0,0,0
2020-07-15,7,3,2,0,0,0,0
2020-07-15,8,4,2,0,0,0,0
2020-07-15,9,5,2,0,0,0,0
2020-07-15,10,10,5,0,0,0,0
2020-07-15,11,10,3,0,3,0,0
2020-07-15,12,12,4,0,3,0,0
2020-07-15,13,7,0,0,0,0,0
2020-07-15,14,11,6,0,0,0,0
2020-07-15,15,11,6,0,0,0,0
2020-07-15,16,13,6,0,0,0,0
2020-07-15,17,15,0,0,15,0,0
2020-07-15,18,14,6,0,0,0,0
